mcap,liquidity,buy,sell,tax,scams,owner,worth,contract_age,pair_age,funding_time,source,holds,spoofed,snipers,fresh,whales,airdrops,amount,wallet,ape_score,safu_score,result,buy_tax,sell_tax,owner_type,owner_quant,holds_qty,holds_amt,eth_unit,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,wallet_id,safu_score_qty,printed
6285,1.7,102,85,0/0,0.6,RENOUNCED (8),5876.0,23,19,43200,Binance,42 (42.3 ETH),0 own 0%,4 own 5.1%,0 own 0%,0 own 0%,1.0,183.0,3699,29,100,-33.6199,0,0,RENOUNCED,8,42.0,42.3,ETH),0.0,0.0,4.0,5.1,0.0,0.0,0.0,0.0,0x85E...65,63,False
34450,4.0,371,204,0/0,0.4418604651162791,RENOUNCED (11),7229.0,46,24,52,Binance,171 (222.3 ETH),11 own 18.3%,9 own 17.8%,2 own 0.4%,2 own 2.4%,2.0,109.0,4170,21,96,303.8841,0,0,RENOUNCED,11,171.0,222.3,ETH),11.0,18.3,9.0,17.8,2.0,0.4,2.0,2.4,0xE3b...ce,25,True
158637,12.4,,1186,0/0,0.2542372881355932,RENOUNCED (19),9712.0,7,56,4,Mexc,409 (399.3 ETH),1 own 0.5%,1 own 0.2%,4 own 2%,4 own 3%,0.0,3661.0,61630,29,100,-31.6673,0,0,RENOUNCED,19,409.0,399.3,ETH),1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,tehoshi.eth,17,False
57318,5.4,149,37,1/1,0.5714285714285714,RENOUNCED (15),997.0,8,49,2,SideShift,107 (21.5 ETH),0 own 0%,4 own 1.2%,1 own 0.9%,0 own 0%,0.0,549.0,3836,12,100,-32.8418,1,1,RENOUNCED,15,107.0,21.5,ETH),0.0,0.0,4.0,1.2,1.0,0.9,0.0,0.0,0x7C1...E9,20,False
10061,2.2,397,243,0/0,0.4409282700421941,RENOUNCED (11),7229.0,56,33,1,Binance,137 (283.2 ETH),2 own 0.4%,0 own 0%,2 own 0.4%,2 own 1.8%,2.0,54.0,5365,12,95,-34.6185,0,0,RENOUNCED,11,137.0,283.2,ETH),2.0,0.4,0.0,0.0,2.0,0.4,2.0,1.8,0⃣7⃣.eth,19,False
113813,5.3,,1,5/14.6,0.0,0xa74...64  (139),4077.0,7,0,67680,INDIVIDUAL,33 (23.0 ETH),0 own 0%,3 own 2.1%,1 own 0.1%,0 own 0%,29.0,183.0,5616,37,74,-31.7944,5,14.6,INDIVIDUAL,139,33.0,23.0,ETH),0.0,0.0,3.0,2.1,1.0,0.1,0.0,0.0,0xd2f...E7,395,False
384732,12.7,,268,2/2,0.42105263157894735,RENOUNCED (24),534.0,60,53,3,Binance,250 (68.6 ETH),7 own 5%,1 own 0.5%,1 own 0.2%,0 own 0%,4.0,91.0,3452,30,100,-36.565,2,2,RENOUNCED,24,250.0,68.6,ETH),7.0,5.0,1.0,0.5,1.0,0.2,0.0,0.0,0xFc8...c6,17,False
14375,2.7,72,6,25/49.3,0.6,0x9A7...e7  (7),673.0,30,22,1,Coinbase,71 (54.9 ETH),0 own 0%,24 own 25.7%,5 own 4.7%,0 own 0%,0.0,109.0,19807,54,60,209.1942,25,49.3,INDIVIDUAL,7,71.0,54.9,ETH),0.0,0.0,24.0,25.7,5.0,4.7,0.0,0.0,0x030...9E,121,True
11573,2.2,90,90,0/0,0.4666666666666667,RENOUNCED (12),3422.0,40,22,44,FixedFloat,39 (18.7 ETH),0 own 0%,3 own 3%,1 own 0.4%,0 own 0%,1.0,366.0,17491,50,93,-38.0267,0,0,RENOUNCED,12,39.0,18.7,ETH),0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,0x266...Af,118,False
30214,3.5,141,116,0/0,0.4666666666666667,RENOUNCED (13),3421.0,44,27,48,FixedFloat,67 (34.5 ETH),0 own 0%,3 own 3%,1 own 0.4%,0 own 0%,1.0,183.0,3591,38,100,-37.9037,0,0,RENOUNCED,13,67.0,34.5,ETH),0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,0xc36...7B,26,False
109280,5.3,,46,2/2,0.6,RENOUNCED (14),655.0,46,38,1,Coinbase,106 (52.8 ETH),0 own 0%,17 own 20.5%,5 own 4.6%,0 own 0%,0.0,549.0,13683,11,100,-30.5823,2,2,RENOUNCED,14,106.0,52.8,ETH),0.0,0.0,17.0,20.5,5.0,4.6,0.0,0.0,0xE8E...45,55,False
12178,2.5,59,16,0/7.8,0.5636363636363636,RENOUNCED (7),4183.0,16,9,5760,FixedFloat,44 (71.3 ETH),0 own 0%,16 own 30.4%,0 own 0%,0 own 0%,1.0,183.0,12292,29,80,-32.3739,0,7.8,RENOUNCED,7,44.0,71.3,ETH),0.0,0.0,16.0,30.4,0.0,0.0,0.0,0.0,0xb73...EC,238,False
45349,4.8,272,110,1/1,0.0,RENOUNCED (17),2051.0,35,22,48,Kucoin,146 (66.3 ETH),0 own 0%,16 own 10.4%,4 own 2.1%,0 own 0%,1.0,183.0,4145,21,82,-34.291,1,1,RENOUNCED,17,146.0,66.3,ETH),0.0,0.0,16.0,10.4,4.0,2.1,0.0,0.0,0x3F1...6F,22,False
47434,4.4,148,119,0/0,0.4666666666666667,RENOUNCED (13),3421.0,45,27,49,FixedFloat,73 (37.4 ETH),0 own 0%,3 own 3%,1 own 0.4%,0 own 0%,1.0,91.0,7924,1,75,-33.0137,0,0,RENOUNCED,13,73.0,37.4,ETH),0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,0xC6A...94,4,False
349045,27.1,,1397,0/0,0.8571428571428571,UNKNOWN (8),208.0,22,20,4320,FixedFloat,357 (905.4 ETH),1 own 0.7%,0 own 0%,4 own 2.4%,3 own 4.5%,0.0,1830.0,27181,19,100,-34.5309,0,0,UNKNOWN,8,357.0,905.4,ETH),1.0,0.7,0.0,0.0,4.0,2.4,3.0,4.5,hongtuchan.eth,21,False
19554,3.2,217,184,1/1.1,0.6493506493506493,RENOUNCED (13),637.0,8,54,1,Binance,98 (95.1 ETH),0 own 0%,5 own 6.4%,2 own 1.6%,1 own 0.9%,0.0,183.0,8986,25,100,-34.0135,1,1.1,RENOUNCED,13,98.0,95.1,ETH),0.0,0.0,5.0,6.4,2.0,1.6,1.0,0.9,black-engineer-society.eth,40,False
724604,18.9,,1959,2/2.8,0.4409282700421941,RENOUNCED (20),35295.0,17,7,3,Binance,656 (283.0 ETH),1 own 0.2%,8 own 1.2%,8 own 0.2%,2 own 1.8%,4.0,457.0,3386,13,100,100.9681,2,2.8,RENOUNCED,20,656.0,283.0,ETH),1.0,0.2,8.0,1.2,8.0,0.2,2.0,1.8,0x181...7d,10,True
61738,5.1,244,176,0/0,0.4666666666666667,RENOUNCED (13),3421.0,53,36,58,FixedFloat,126 (124.3 ETH),1 own 0.6%,3 own 3%,4 own 1.2%,1 own 0.6%,1.0,146.0,5513,8,100,129.2346,0,0,RENOUNCED,13,126.0,124.3,ETH),1.0,0.6,3.0,3.0,4.0,1.2,1.0,0.6,0x86D...F3,10,True
85366,4.7,199,74,2/2,0.6,RENOUNCED (14),655.0,49,42,1,Coinbase,136 (57.6 ETH),0 own 0%,16 own 19.5%,4 own 4.1%,0 own 0%,0.0,549.0,5415,17,100,100.8029,2,2,RENOUNCED,14,136.0,57.6,ETH),0.0,0.0,16.0,19.5,4.0,4.1,0.0,0.0,0x342...a3,14,True
22955,3.1,320,255,0/0,0.4666666666666667,RENOUNCED (13),3422.0,6,48,1,FixedFloat,124 (128.0 ETH),1 own 0.6%,2 own 2%,4 own 1.2%,1 own 0.6%,1.0,183.0,3403,35,100,-32.4615,0,0,RENOUNCED,13,124.0,128.0,ETH),1.0,0.6,2.0,2.0,4.0,1.2,1.0,0.6,0xc36...7B,27,False
165632,9.7,,367,1/1,0.4864864864864865,RENOUNCED (16),1692.0,49,40,23,Binance,226 (31.0 ETH),0 own 0%,0 own 0%,4 own 6.4%,0 own 0%,0.0,384.0,4309,18,96,-39.9566,1,1,RENOUNCED,16,226.0,31.0,ETH),0.0,0.0,0.0,0.0,4.0,6.4,0.0,0.0,0xeee...d0,28,False
29499,3.9,148,99,2/2,0.5,RENOUNCED (19),2674.0,41,36,2,FixedFloat,56 (48.6 ETH),0 own 0%,1 own 2.7%,0 own 0%,0 own 0%,0.0,317.0,3664,24,79,108.3847,2,2,RENOUNCED,19,56.0,48.6,ETH),0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,0xEC5...d3,19,True
372735,13.6,,2139,2/2.7,0.4409282700421941,RENOUNCED (21),37116.0,48,37,4,Binance,652 (294.1 ETH),1 own 0.2%,6 own 0.8%,8 own 0.2%,2 own 1.8%,4.0,36.0,6920,14,91,-30.5959,2,2.7,RENOUNCED,21,652.0,294.1,ETH),1.0,0.2,6.0,0.8,8.0,0.2,2.0,1.8,0xc77...e6,33,False
34768,4.2,111,42,0/0,0.5636363636363636,RENOUNCED (7),4183.0,22,15,5760,FixedFloat,67 (74.8 ETH),0 own 0%,15 own 27.1%,0 own 0%,0 own 0%,1.0,457.0,11975,24,96,101.604,0,0,RENOUNCED,7,67.0,74.8,ETH),0.0,0.0,15.0,27.1,0.0,0.0,0.0,0.0,0x092...a6,56,True
192107,7.2,,161,2/2,0.6,RENOUNCED (14),655.0,13,5,2,Coinbase,192 (56.5 ETH),1 own 0.2%,13 own 15.3%,6 own 3.9%,0 own 0%,0.0,0.0,3005,23,92,-31.2427,2,2,RENOUNCED,14,192.0,56.5,ETH),1.0,0.2,13.0,15.3,6.0,3.9,0.0,0.0,0x7ca...D0,72,False
503912,15.8,,2205,2/2.3,0.44,RENOUNCED (21),37827.0,5,53,4,Binance,657 (254.7 ETH),1 own 0.2%,6 own 0.8%,11 own 0.5%,1 own 0.8%,4.0,183.0,4172,11,100,-39.6224,2,2.3,RENOUNCED,21,657.0,254.7,ETH),1.0,0.2,6.0,0.8,11.0,0.5,1.0,0.8,khovu.eth,6,False
589803,18.8,,1608,1/1,1.0,RENOUNCED (19),266.0,23,71,23,Binance,479 (92.9 ETH),9 own 9%,0 own 0%,10 own 7.6%,1 own 1.2%,4.0,915.0,5942,28,75,-41.1264,1,1,RENOUNCED,19,479.0,92.9,ETH),9.0,9.0,0.0,0.0,10.0,7.6,1.0,1.2,0x3cA...2A,24,False
178172,7.0,,199,2/2,0.6,RENOUNCED (17),642.0,27,20,2,Coinbase,207 (55.1 ETH),1 own 0.2%,13 own 15.1%,7 own 4.8%,0 own 0%,3.0,366.0,7594,13,90,-31.2019,2,2,RENOUNCED,17,207.0,55.1,ETH),1.0,0.2,13.0,15.1,7.0,4.8,0.0,0.0,0x302...41,31,False
17043,2.7,365,312,0/0,0.4666666666666667,RENOUNCED (13),3423.0,17,59,1,FixedFloat,102 (123.4 ETH),1 own 0.7%,2 own 2%,3 own 1.1%,1 own 0.7%,1.0,457.0,4180,11,100,116.4622,0,0,RENOUNCED,13,102.0,123.4,ETH),1.0,0.7,2.0,2.0,3.0,1.1,1.0,0.7,0xCbD...C5,8,True
28293,3.4,157,52,0/5.6,0.25,RENOUNCED (8),5091.0,30,14,1440,Binance,121 (33.9 ETH),0 own 0%,54 own 32.3%,28 own 8.8%,0 own 0%,1.0,366.0,3562,23,96,-31.1122,0,5.6,RENOUNCED,8,121.0,33.9,ETH),0.0,0.0,54.0,32.3,28.0,8.8,0.0,0.0,0x0C4...8C,27,False
108394,5.5,,228,2/2,0.6,RENOUNCED (17),643.0,37,29,2,Coinbase,220 (52.0 ETH),1 own 0.2%,13 own 14.8%,7 own 4.8%,0 own 0%,3.0,916.0,3127,31,87,-60.1011,2,2,RENOUNCED,17,220.0,52.0,ETH),1.0,0.2,13.0,14.8,7.0,4.8,0.0,0.0,0x2Dd...94,30,False
492534,17.3,,1689,1/1,1.0,RENOUNCED (19),266.0,81,71,1440,Binance,515 (99.8 ETH),10 own 9.1%,0 own 0%,11 own 7.7%,1 own 1.2%,4.0,2198.0,5950,29,91,-40.3813,1,1,RENOUNCED,19,515.0,99.8,ETH),10.0,9.1,0.0,0.0,11.0,7.7,1.0,1.2,$eth.eth,22,False
18299,3.0,180,116,2/1.9,0.5,RENOUNCED (19),2962.0,19,14,2,FixedFloat,63 (47.2 ETH),0 own 0%,1 own 2.7%,0 own 0%,0 own 0%,0.0,219.0,12475,33,92,-30.457,2,1.9,RENOUNCED,19,63.0,47.2,ETH),0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,0xA27...50,76,False
14529,2.5,0,0,0/7.6,0.5707070707070707,0x21a...8b  (4),1639.0,15,0,17,Kucoin,,,,,,1.0,183.0,3053,70,100,160.6449,0,7.6,INDIVIDUAL,4,,,,,,,,,,,,0x099...02,14,True
9331,2.1,29,0,25/45,0.7857142857142857,0xBfC...1E  (3),1208.0,5,1,1,FixedFloat,30 (95.4 ETH),0 own 0%,5 own 7.3%,0 own 0%,0 own 0%,0.0,243.0,5809,16,100,106.4786,25,45,INDIVIDUAL,3,30.0,95.4,ETH),0.0,0.0,5.0,7.3,0.0,0.0,0.0,0.0,0x9A8...A6,4,True
85492,6.6,1092,843,0/0,0.5,RENOUNCED (19),134.0,37,30,1440,Binance,156 (36.7 ETH),1 own 0.3%,0 own 0%,5 own 1.2%,0 own 0%,4.0,915.0,7676,35,99,102.8741,0,0,RENOUNCED,19,156.0,36.7,ETH),1.0,0.3,0.0,0.0,5.0,1.2,0.0,0.0,0x42D...05,67,True
31112,2.7,41,6,5/41.3,0.0,RENOUNCED (14),212.0,20,12,2,Coinbase,35 (62.2 ETH),0 own 0%,1 own 0.3%,0 own 0%,0 own 0%,3.0,337.0,6154,13,100,-32.3886,5,41.3,RENOUNCED,14,35.0,62.2,ETH),0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0x9A8...A6,3,False
39542,4.2,138,53,0/0,0.45435684647302904,RENOUNCED (13),6092.0,35,23,1440,Binance,99 (39.2 ETH),0 own 0%,9 own 15.5%,2 own 2%,0 own 0%,6.0,219.0,19077,28,100,-34.5406,0,0,RENOUNCED,13,99.0,39.2,ETH),0.0,0.0,9.0,15.5,2.0,2.0,0.0,0.0,0x0bA...70,31,False
189123,13.5,,1198,0/0,0.2542372881355932,RENOUNCED (19),9712.0,14,5,4,Mexc,411 (418.3 ETH),1 own 0.5%,1 own 0.2%,4 own 2%,4 own 3%,0.0,1830.0,61620,29,100,105.6755,0,0,RENOUNCED,19,411.0,418.3,ETH),1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,tehoshi.eth,17,True
273657,24.1,,1509,0/0,0.8571428571428571,UNKNOWN (8),208.0,63,62,4320,FixedFloat,383 (906.2 ETH),1 own 0.7%,0 own 0%,5 own 2.5%,3 own 4.5%,0.0,915.0,26119,20,100,-35.2252,0,0,UNKNOWN,8,383.0,906.2,ETH),1.0,0.7,0.0,0.0,5.0,2.5,3.0,4.5,hongtuchan.eth,22,False
25884,3.4,174,77,0/0,0.45435684647302904,RENOUNCED (13),6092.0,41,29,1440,Binance,105 (32.1 ETH),0 own 0%,7 own 11.8%,3 own 3%,0 own 0%,6.0,185.0,4876,18,96,132.4801,0,0,RENOUNCED,13,105.0,32.1,ETH),0.0,0.0,7.0,11.8,3.0,3.0,0.0,0.0,0xFdd...6d,46,True
59265,4.1,490,297,2/2,0.6,RENOUNCED (17),643.0,53,45,2,Coinbase,192 (88.7 ETH),1 own 0.2%,12 own 13.6%,8 own 4.9%,0 own 0%,3.0,366.0,4619,16,100,-33.5731,2,2,RENOUNCED,17,192.0,88.7,ETH),1.0,0.2,12.0,13.6,8.0,4.9,0.0,0.0,0x342...a3,15,False
69396,7.4,0,0,15/42.4,0.7205882352941176,0x765...E2  (16),3395.0,39,0,1440,INDIVIDUAL,,,,,,43.0,3106.0,10022,21,86,-35.9429,15,42.4,INDIVIDUAL,16,,,,,,,,,,,,hntr4.eth,64,False
1785,0.8,7,0,14/7.9,0.5,0x3B5...24  (6),78.0,42,2,1,INDIVIDUAL,11 (4.7 ETH),0 own 0%,5 own 4.2%,1 own 4%,0 own 0%,2.0,17.0,11809,20,51,101.0591,14,7.9,INDIVIDUAL,6,11.0,4.7,ETH),0.0,0.0,5.0,4.2,1.0,4.0,0.0,0.0,0x2a8...93,98,True
427827,16.1,,1724,1/1.6,1.0,RENOUNCED (19),266.0,1440,1440,1440,Binance,524 (98.6 ETH),8 own 6.9%,0 own 0%,12 own 7.7%,1 own 1.2%,4.0,1832.0,5349,16,100,-35.9757,1,1.6,RENOUNCED,19,524.0,98.6,ETH),8.0,6.9,0.0,0.0,12.0,7.7,1.0,1.2,0x1D7...3B,15,False
66890,8.1,1858,1345,0/0,0.2833333333333333,RENOUNCED (19),10114.0,42,32,5,Mexc,372 (399.7 ETH),1 own 0.5%,1 own 0.2%,4 own 2%,4 own 3%,0.0,916.0,9171,46,100,-34.1239,0,0,RENOUNCED,19,372.0,399.7,ETH),1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,0xc32...9b,3,False
122158,9.8,,1,15/45.8,0.7205882352941176,0x765...E2  (16),5845.0,40,1,1440,INDIVIDUAL,102 (60.6 ETH),1 own 1.7%,32 own 23.5%,5 own 5%,0 own 0%,43.0,183.0,3259,8,100,-32.9514,15,45.8,INDIVIDUAL,16,102.0,60.6,ETH),1.0,1.7,32.0,23.5,5.0,5.0,0.0,0.0,0x495...96,5,False
52256,3.8,539,393,0/0,0.46919431279620855,RENOUNCED (25),2169.0,69,66,21,FixedFloat,129 (22.5 ETH),0 own 0%,2 own 1.6%,4 own 1.7%,0 own 0%,3.0,916.0,7359,18,75,-35.9344,0,0,RENOUNCED,25,129.0,22.5,ETH),0.0,0.0,2.0,1.6,4.0,1.7,0.0,0.0,0x56a...69,4,False
445935,13.8,,318,2/2,0.42105263157894735,RENOUNCED (27),526.0,38,32,3,Binance,282 (78.6 ETH),5 own 3.3%,1 own 0.5%,4 own 1.4%,0 own 0%,7.0,915.0,8034,33,92,-31.5523,2,2,RENOUNCED,27,282.0,78.6,ETH),5.0,3.3,1.0,0.5,4.0,1.4,0.0,0.0,0x2E9...88,13,False
25172,3.3,96,30,0/5.9,0.2823529411764706,0xC3F...49  (8),3921.0,16,3,40,Mexc,78 (26.2 ETH),0 own 0%,36 own 28.8%,1 own 1.4%,0 own 0%,1.0,366.0,4368,33,96,118.7153,0,5.9,INDIVIDUAL,8,78.0,26.2,ETH),0.0,0.0,36.0,28.8,1.0,1.4,0.0,0.0,0x486...36,122,True
146335,21.5,,88,0/0,0.65,RENOUNCED (113),13.0,538579,538579,538560,Binance,242 (469.3 ETH),0 own 0%,0 own 0%,8 own 1.9%,2 own 2.3%,1.0,549.0,18055,50,93,109.7949,0,0,RENOUNCED,113,242.0,469.3,ETH),0.0,0.0,0.0,0.0,8.0,1.9,2.0,2.3,0x266...Af,118,True
134496,6.5,,121,3/3,0.7857142857142857,RENOUNCED (26),9.0,8645,8644,8640,Kucoin,152 (91.7 ETH),0 own 0%,1 own 0.4%,7 own 38.6%,1 own 0.6%,5.0,91.0,5134,11,93,-39.6615,3,3,RENOUNCED,26,152.0,91.7,ETH),0.0,0.0,1.0,0.4,7.0,38.6,1.0,0.6,0xdE9...0F,28,False
179787,12.0,,78,3/3.9,0.7226277372262774,0x765...E2  (21),14677.0,59,20,1440,INDIVIDUAL,205 (74.5 ETH),0 own 0%,20 own 12.7%,9 own 5.5%,0 own 0%,43.0,91.0,3029,22,75,-34.8856,3,3.9,INDIVIDUAL,21,205.0,74.5,ETH),0.0,0.0,20.0,12.7,9.0,5.5,0.0,0.0,1505.eth,12,False
25192,3.6,110,56,1/1,0.0,RENOUNCED (20),281.0,57,36,1440,FixedFloat,71 (166.2 ETH),0 own 0%,3 own 4.1%,4 own 7%,2 own 2.8%,5.0,219.0,12015,33,92,-30.7442,1,1,RENOUNCED,20,71.0,166.2,ETH),0.0,0.0,3.0,4.1,4.0,7.0,2.0,2.8,0xA27...50,77,False
22103,2.5,558,369,2/1.9,0.6,RENOUNCED (18),642.0,25,17,3,Coinbase,171 (75.2 ETH),1 own 0.2%,5 own 5.1%,2 own 0.3%,0 own 0%,3.0,91.0,4142,15,100,100.9849,2,1.9,RENOUNCED,18,171.0,75.2,ETH),1.0,0.2,5.0,5.1,2.0,0.3,0.0,0.0,0x342...a3,15,True
371261,15.1,,1767,1/1.4,1.0,RENOUNCED (19),266.0,1440,1440,1440,Binance,522 (97.3 ETH),11 own 9.2%,0 own 0%,13 own 7.8%,1 own 1.2%,4.0,770.0,14522,33,91,-40.7965,1,1.4,RENOUNCED,19,522.0,97.3,ETH),11.0,9.2,0.0,0.0,13.0,7.8,1.0,1.2,$eth.eth,22,False
35270,4.3,55,0,23/81.1,0.25,0xc2e...23  (6),604.0,9,3,2,INDIVIDUAL,58 (154.1 ETH),0 own 0%,20 own 27.4%,0 own 0%,2 own 1.7%,1.0,183.0,16418,10,81,-66.4901,23,81.1,INDIVIDUAL,6,58.0,154.1,ETH),0.0,0.0,20.0,27.4,0.0,0.0,2.0,1.7,0x776...A5,54,False
65356,5.5,272,131,0/0,0.45435684647302904,RENOUNCED (14),5632.0,58,46,1440,Binance,134 (159.0 ETH),1 own 0.7%,4 own 6.1%,4 own 2.9%,1 own 0.7%,6.0,366.0,10479,24,97,130.2087,0,0,RENOUNCED,14,134.0,159.0,ETH),1.0,0.7,4.0,6.1,4.0,2.9,1.0,0.7,0x092...a6,58,True
664061,18.2,,2257,2/2.2,0.45435684647302904,RENOUNCED (22),35055.0,19,8,4,Binance,657 (287.3 ETH),1 own 0.2%,6 own 0.8%,10 own 0.2%,2 own 1.8%,4.0,2757.0,3161,23,93,104.6723,2,2.2,RENOUNCED,22,657.0,287.3,ETH),1.0,0.2,6.0,0.8,10.0,0.2,2.0,1.8,0xaa9...5c,72,True
4199,1.4,56,46,0/0,0.8,RENOUNCED (15),2470.0,21,17,3,FixedFloat,20 (17.5 ETH),0 own 0%,0 own 0%,0 own 0%,0 own 0%,1.0,91.0,4200,33,96,-31.8844,0,0,RENOUNCED,15,20.0,17.5,ETH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x486...36,124,False
64977,6.2,0,84,5/4.9,0.6,RENOUNCED (16),0.0,15858,15858,15840,INDIVIDUAL,105 (335.9 ETH),0 own 0%,0 own 0%,3 own 3.7%,2 own 1.3%,1.0,824.0,13306,34,92,124.4001,5,4.9,RENOUNCED,16,105.0,335.9,ETH),0.0,0.0,0.0,0.0,3.0,3.7,2.0,1.3,0xA27...50,76,True
11819,2.5,59,0,11/41.2,0.25,0xc2e...23  (8),3763.0,12,6,2,INDIVIDUAL,62 (164.8 ETH),0 own 0%,20 own 26.8%,0 own 0%,2 own 1.7%,2.0,109.0,19539,50,61,-30.8781,11,41.2,INDIVIDUAL,8,62.0,164.8,ETH),0.0,0.0,20.0,26.8,0.0,0.0,2.0,1.7,0x030...9E,123,False
24976,3.6,123,66,1/1,0.0,RENOUNCED (20),281.0,7,44,1440,FixedFloat,77 (177.7 ETH),0 own 0%,3 own 4.1%,4 own 7%,2 own 2.8%,5.0,366.0,3788,20,83,140.0398,1,1,RENOUNCED,20,77.0,177.7,ETH),0.0,0.0,3.0,4.1,4.0,7.0,2.0,2.8,0x3F1...6F,24,True
169414,19.0,,1613,0/0,0.8571428571428571,UNKNOWN (8),208.0,28,26,4320,FixedFloat,370 (909.7 ETH),1 own 0.7%,0 own 0%,7 own 2.8%,3 own 4.5%,0.0,1780.0,4678,27,100,-31.0165,0,0,UNKNOWN,8,370.0,909.7,ETH),1.0,0.7,0.0,0.0,7.0,2.8,3.0,4.5,0x3E1...03,34,False
13990,2.6,92,4,20/34.5,0.0,0x16A...56  (8),748.0,35,23,4,SideShift,83 (39.2 ETH),0 own 0%,5 own 1.5%,9 own 6.7%,0 own 0%,0.0,183.0,3599,48,100,119.4588,20,34.5,INDIVIDUAL,8,83.0,39.2,ETH),0.0,0.0,5.0,1.5,9.0,6.7,0.0,0.0,0x886...2D,3,True
150732,11.0,,207,1/2.1,0.7153284671532847,RENOUNCED (24),16719.0,30,50,1440,INDIVIDUAL,217 (319.1 ETH),0 own 0%,17 own 10.2%,8 own 5.4%,1 own 1%,43.0,183.0,3676,21,78,-30.0889,1,2.1,RENOUNCED,24,217.0,319.1,ETH),0.0,0.0,17.0,10.2,8.0,5.4,1.0,1.0,daumenfrosch.eth,23,False
16575,2.9,628,460,0/0,0.45454545454545453,RENOUNCED (16),1109.0,72,42,19,Binance,122 (20.6 ETH),0 own 0%,1 own 1.2%,4 own 4%,0 own 0%,4.0,274.0,7092,27,100,-31.8955,0,0,RENOUNCED,16,122.0,20.6,ETH),0.0,0.0,1.0,1.2,4.0,4.0,0.0,0.0,0x71b...1b,38,False
51631,5.1,116,8,10/59.1,0.0,0x16A...56  (9),747.0,48,35,4,SideShift,103 (106.5 ETH),0 own 0%,5 own 1.5%,9 own 6.7%,1 own 1.8%,0.0,366.0,3291,18,100,-45.9701,10,59.1,INDIVIDUAL,9,103.0,106.5,ETH),0.0,0.0,5.0,1.5,9.0,6.7,1.0,1.8,0x745...A2,7,False
52120,5.5,124,51,1/2.9,0.5,0xCfA...E6  (5),850.0,31,18,33,INDIVIDUAL,83 (84.6 ETH),0 own 0%,2 own 4.3%,2 own 3.3%,1 own 2.5%,0.0,916.0,3583,29,100,-33.5865,1,2.9,INDIVIDUAL,5,83.0,84.6,ETH),0.0,0.0,2.0,4.3,2.0,3.3,1.0,2.5,0xD1f...48,80,False
53274,9.3,260,182,1/2.5,0.6,RENOUNCED (10),10848.0,33,24,51,INDIVIDUAL,146 (79.0 ETH),0 own 0%,13 own 9.4%,8 own 6.8%,1 own 1%,3.0,91.0,3379,16,100,-30.7402,1,2.5,RENOUNCED,10,146.0,79.0,ETH),0.0,0.0,13.0,9.4,8.0,6.8,1.0,1.0,0xc13...2f,7,False
10887,2.3,53,48,0/0,0.5879396984924623,RENOUNCED (11),5549.0,4341,4341,5760,Mexc,125 (135.3 ETH),1 own 0.6%,1 own 0.2%,9 own 2.8%,2 own 1%,1.0,91.0,4243,23,100,-30.314,0,0,RENOUNCED,11,125.0,135.3,ETH),1.0,0.6,1.0,0.2,9.0,2.8,2.0,1.0,0x7D1...F2,9,False
113836,7.1,,491,2/2,0.5,RENOUNCED (27),527.0,48,42,5,Binance,299 (110.0 ETH),1 own 0.2%,0 own 0%,7 own 2.3%,0 own 0%,7.0,916.0,11293,30,80,104.5199,2,2,RENOUNCED,27,299.0,110.0,ETH),1.0,0.2,0.0,0.0,7.0,2.3,0.0,0.0,0xb7B...D9,25,True
34075,7.4,293,232,1/2.2,0.6,RENOUNCED (11),11952.0,45,36,1,INDIVIDUAL,147 (74.6 ETH),0 own 0%,11 own 8.4%,8 own 6.8%,1 own 1%,3.0,91.0,3064,10,92,-31.5098,1,2.2,RENOUNCED,11,147.0,74.6,ETH),0.0,0.0,11.0,8.4,8.0,6.8,1.0,1.0,cuddy.eth,12,False
323877,11.9,,509,2/2,0.5,RENOUNCED (28),525.0,58,52,6,Binance,312 (111.7 ETH),1 own 0.2%,0 own 0%,7 own 2.8%,0 own 0%,8.0,366.0,3412,20,84,-34.3908,2,2,RENOUNCED,28,312.0,111.7,ETH),1.0,0.2,0.0,0.0,7.0,2.8,0.0,0.0,0x3F1...6F,25,False
415725,59.8,,247,0/0,0.8571428571428571,UNKNOWN (11),347.0,17294,5768,17280,INDIVIDUAL,276 (172.2 ETH),1 own 0.2%,0 own 0%,12 own 6.8%,1 own 0.2%,3.0,3663.0,21816,13,96,-30.3705,0,0,UNKNOWN,11,276.0,172.2,ETH),1.0,0.2,0.0,0.0,12.0,6.8,1.0,0.2,0x4eA...7b,26,False
