,pair_age,init_market_cap,scams,funding_time,ape_score,liquidity,market_cap,contract_age,sell,airdrops,time_of_day,worth,buy,max_transmit,honeypot,safu_score,wallet,amount,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holders_qty,holders_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,status_100K,status_10K,status_50K,status_Above,printed
208,16,1940.0,0.7165354330708661,1,14,4.0,30886,19,12.0,0.0,26779.0,3156,80.0,0.37,69,97,3265,185,0,15.3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,49.1,0.0,0.0,28.0,34.0,1.0,1.4,0.0,0.0,29,0.0,0.0,1.0,0.0,True
209,40,1940.0,0.7165354330708661,1,19,2.3,9751,43,69.0,1.0,28216.0,4272,135.0,0.11,70,100,5566,185,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,31.5,0.0,0.0,18.0,18.3,1.0,0.7,0.0,0.0,14,0.0,1.0,0.0,0.0,False
210,47,18182.0,0.26666666666666666,2,37,4.4,42098,19,333.0,2.0,28018.0,4837,466.0,,131,94,5939,185,0,0,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,272.1,1.0,0.6,0.0,0.0,3.0,1.8,2.0,1.8,16,0.0,0.0,1.0,0.0,False
211,24,20739.0,0.47029702970297027,4,22,3.3,24952,18,152.0,2.0,28544.0,6153,261.0,,114,91,13779,556,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,124.2,4.0,4.6,14.0,6.4,3.0,1.6,1.0,0.8,55,0.0,0.0,1.0,0.0,False
212,2,,0.55,4320,12,7.6,67008,5,5.0,1.0,28568.0,2789,54.0,,46,90,3010,92,0,2.6,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,93.4,0.0,0.0,23.0,25.1,19.0,21.0,1.0,1.6,10,1.0,0.0,0.0,0.0,False
213,1442,29114.0,0.5436046511627907,1440,34,18.4,272861,1442,1078.0,1015.0,20842.0,328,,,299,100,38049,92,0,0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,295.0,143.4,1.0,0.2,0.0,0.0,19.0,18.6,2.0,2.5,44,0.0,0.0,0.0,1.0,False
214,4,67008.0,0.55,4320,10,8.6,85202,7,11.0,1.0,28703.0,3635,71.0,,62,100,4026,92,0,2.3,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,95.6,0.0,0.0,23.0,25.1,23.0,21.8,1.0,1.0,15,1.0,0.0,0.0,0.0,True
215,7,5260.0,0.6666666666666666,1440,9,4.3,33384,9,10.0,0.0,28462.0,2152,106.0,,98,81,8853,370,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,108.9,0.0,0.0,22.0,17.9,2.0,1.7,0.0,0.0,26,0.0,0.0,1.0,0.0,False
216,4333,5362.0,0.0,5760,36,6.9,83599,5762,40.0,1.0,66787.0,45,43.0,,92,85,10719,471,3,3,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153.0,452.8,0.0,0.0,0.0,0.0,5.0,5.6,4.0,3.9,128,1.0,0.0,0.0,0.0,False
217,14,56777.0,0.55,4320,33,5.6,35926,17,61.0,1.0,29302.000000000004,10770,113.0,,71,100,7181,482,0,3.5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,47.8,0.0,0.0,23.0,25.1,24.0,28.0,0.0,0.0,18,0.0,0.0,1.0,0.0,False
218,45,9101.0,0.6840390879478827,1440,92,3.0,16982,1441,62.0,1.0,3595.0,1827,102.0,0.2,56,44,3493,374,2,2.7,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,27.8,0.0,0.0,3.0,3.6,17.0,18.6,0.0,0.0,32,0.0,0.0,1.0,0.0,True
219,32,124019.0,0.6666666666666666,7,19,3.9,55861,32,125.0,4.0,4817.0,7336,122.0,,29,90,18745,372,0,0,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,52.2,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,187,1.0,0.0,0.0,0.0,False
220,42,1940.0,0.7165354330708661,1,20,2.8,15371,45,73.0,1.0,28372.0,4273,149.0,0.18,74,100,5376,92,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,40.0,0.0,0.0,18.0,19.8,1.0,0.7,0.0,0.0,15,0.0,0.0,1.0,0.0,True
221,21,35926.0,0.55,4320,34,7.9,70045,24,93.0,1.0,29698.000000000004,16848,158.0,,95,80,16022,927,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.2,0.0,0.0,15.0,12.9,19.0,18.5,0.0,0.0,5,1.0,0.0,0.0,0.0,False
222,21,5037.0,0.0,22,13,5.0,43974,37,199.0,1.0,16507.0,48,1.0,,71,100,5271,647,6,7,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,88.9,0.0,0.0,3.0,4.0,1.0,2.4,0.0,0.0,18,0.0,0.0,1.0,0.0,True
223,44,20739.0,0.47029702970297027,5,20,2.6,15013,38,235.0,3.0,29717.000000000004,6229,346.0,,109,100,4672,185,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,117.3,1.0,0.8,5.0,3.0,3.0,2.0,1.0,0.8,6,0.0,0.0,1.0,0.0,True
224,1446,3865.0,1.0,1440,34,14.5,149664,1446,124.0,0.0,73749.0,1140,,,139,89,3938,1213,5,5.8,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,259.9,0.0,0.0,1.0,0.9,12.0,15.2,3.0,6.3,28,0.0,0.0,0.0,1.0,True
225,77774,3831.0,0.622895622895623,77760,32,4.7,29556,77783,12.0,6.0,27994.0,620,39.0,,526,100,4285,741,0,0,39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,223.6,1.0,0.3,4.0,0.1,9.0,0.8,2.0,0.9,3,0.0,0.0,1.0,0.0,True
226,20,17336.0,0.28169014084507044,4,16,4.2,34980,38,856.0,1.0,11799.0,71,1071.0,,154,100,3064,185,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0,114.8,1.0,0.8,1.0,0.0,3.0,0.9,1.0,0.8,21,0.0,0.0,1.0,0.0,True
227,56,5179.0,0.7338709677419355,1,29,2.2,8394,2,176.0,1.0,2265.0,5225,261.0,,71,99,3926,371,0,0,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,197.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.5,80,0.0,1.0,0.0,0.0,True
228,25,35926.0,0.55,4320,15,8.9,89627,28,109.0,1.0,29977.000000000004,16848,188.0,,103,100,7728,92,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,59.4,0.0,0.0,15.0,12.9,19.0,17.6,0.0,0.0,29,1.0,0.0,0.0,0.0,True
229,0,,0.2631578947368421,6,19,3.3,26768,10,0.0,1.0,30253.000000000004,1678,53.0,0.32,52,77,3251,18,0,5.8,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,49.9,0.0,0.0,52.0,40.8,5.0,1.6,0.0,0.0,13,0.0,0.0,1.0,0.0,False
230,45,2021.0,0.0,5,28,3.0,16717,62,184.0,0.0,29757.000000000004,548,262.0,,73,100,44509,278,1,0.5,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,32.9,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,3,0.0,0.0,1.0,0.0,False
231,57,35926.0,0.55,4320,33,3.7,14706,1,223.0,1.0,31852.000000000004,0,324.0,,99,100,7164,370,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,126.2,1.0,1.2,3.0,3.6,4.0,3.1,1.0,1.2,18,0.0,0.0,1.0,0.0,True
232,0,,0.55,4,27,3.1,13542,56,14.0,29.0,32660.000000000004,2015,35.0,0.27,23,92,3468,271,2,6.5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,89.3,1.0,0.3,10.0,9.0,3.0,3.8,1.0,1.6,339,0.0,0.0,1.0,0.0,False
233,79,188423.0,0.7146464646464646,1440,36,42.4,338870,1460,2179.0,1.0,21765.0,82,,,329,100,5930,1852,0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,348.5,1.0,0.6,1.0,0.1,17.0,3.0,4.0,3.3,21,0.0,0.0,0.0,1.0,False
234,25,21857.0,0.2631578947368421,7,55,4.2,41376,35,117.0,1.0,31768.000000000004,11732,219.0,,140,100,20191,370,0,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,39.2,0.0,0.0,28.0,16.4,5.0,1.0,0.0,0.0,13,0.0,0.0,1.0,0.0,True
235,28,,0.46798029556650245,6,15,2.0,15375,31,80.0,3.0,32801.0,2539,143.0,,84,100,7572,184,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,31.5,0.0,0.0,9.0,10.1,2.0,1.1,0.0,0.0,28,0.0,0.0,1.0,0.0,False
236,0,,0.5,27,33,1.1,2716,7,0.0,3.0,38765.0,742,0.0,0.01,,49,3426,27,18,17.9,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,219,0.0,1.0,0.0,0.0,True
237,0,,0.5514285714285714,2,14,3.2,12513,1,0.0,0.0,38641.0,1715,1.0,,,75,3090,186,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8,0.0,0.0,1.0,0.0,True
238,3,22507.0,0.6,20,15,6.1,77126,45,211.0,1.0,38302.0,6066,309.0,,135,100,6510,185,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,153.3,0.0,0.0,2.0,3.2,4.0,0.2,1.0,1.2,18,1.0,0.0,0.0,0.0,False
239,1,2716.0,0.5,28,21,2.3,13152,8,0.0,3.0,38814.0,797,96.0,0.04,66,47,8399,65,0,2.7,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,37.5,0.0,0.0,9.0,6.4,3.0,4.5,0.0,0.0,83,0.0,0.0,1.0,0.0,True
240,8,2716.0,0.5,36,7,3.4,27872,16,36.0,3.0,39297.0,3020,173.0,,120,93,3095,186,0,5.7,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,74.1,0.0,0.0,5.0,2.0,3.0,4.4,0.0,0.0,15,0.0,0.0,1.0,0.0,True
241,1,,0.5498575498575499,4,14,4.8,21113,4,1.0,0.0,39246.0,3561,12.0,,10,78,3227,374,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,16.6,0.0,0.0,2.0,2.6,1.0,1.0,0.0,0.0,9,0.0,0.0,1.0,0.0,True
242,18,22507.0,0.6,21,16,5.6,64905,60,276.0,1.0,39198.0,6089,368.0,,129,95,3453,372,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,87.8,1.0,0.4,2.0,3.2,8.0,0.9,0.0,0.0,37,1.0,0.0,0.0,0.0,False
243,3,,0.0,21600,59,5.6,36047,31,37.0,36.0,39834.0,8164,98.0,,28,80,3422,111,3,6.2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,358.3,0.0,0.0,24.0,13.3,3.0,0.4,1.0,0.9,15,0.0,0.0,1.0,0.0,False
244,0,,0.7777777777777778,14400,24,94.6,548008,14417,0.0,1.0,39642.0,253,,,,100,6225,557,0,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,92.9,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.7,4,0.0,0.0,0.0,1.0,False
245,61,18182.0,0.26582278481012656,5,7,10.4,217083,33,725.0,2.0,39477.0,4852,,,190,100,4194,744,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,331.9,1.0,0.6,0.0,0.0,5.0,0.9,4.0,4.2,59,0.0,0.0,0.0,1.0,False
246,6,36047.0,0.0,21600,57,4.9,26856,34,70.0,36.0,40032.0,10385,117.0,,39,81,3299,185,3,6.7,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,314.5,0.0,0.0,22.0,12.6,2.0,0.3,1.0,0.9,16,0.0,0.0,1.0,0.0,False
247,7205,64101.0,0.8571428571428571,14400,6,26.1,682624,14404,298.0,1.0,39126.0,470,,,808,100,38279,1396,0,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,125.5,1.0,0.7,1.0,3.3,158.0,13.6,1.0,0.7,40,0.0,0.0,0.0,1.0,False
248,5,5553.0,0.8571428571428571,4320,27,14.4,126343,7,12.0,0.0,40860.0,867,,,87,92,3372,371,0,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,186.4,1.0,0.2,15.0,34.4,28.0,28.7,2.0,2.9,340,0.0,0.0,0.0,1.0,False
249,22,18182.0,0.26582278481012656,5,31,11.3,251790,52,778.0,2.0,40663.0,4841,,,204,100,3350,1856,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,334.1,1.0,0.6,0.0,0.0,5.0,1.0,4.0,4.2,7,0.0,0.0,0.0,1.0,True
250,10,,0.47572815533980584,1,15,2.6,15344,37,84.0,1.0,40964.0,6383,157.0,,97,63,3302,111,0,6.5,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,34.1,0.0,0.0,27.0,17.3,10.0,5.7,0.0,0.0,8,0.0,0.0,1.0,0.0,True
251,19,15344.0,0.47572815533980584,2,53,1.7,6702,47,131.0,1.0,41533.0,6584,184.0,,77,100,19704,556,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,50.4,0.0,0.0,19.0,11.0,1.0,1.6,0.0,0.0,14,0.0,1.0,0.0,0.0,False
252,40,,0.7160804020100503,2,34,3.8,13234,49,22.0,0.0,40636.0,2016,76.0,,48,100,4042,18,0,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,1.0,0.0,False
253,8,5553.0,0.8571428571428571,4320,13,14.7,129151,9,56.0,0.0,41023.0,867,,,125,96,6569,556,0,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,431.8,1.0,0.2,9.0,19.7,12.0,9.4,4.0,6.4,27,0.0,0.0,0.0,1.0,False
254,1,,0.5482954545454546,5,7,3.5,14802,3,0.0,0.0,41527.0,1574,6.0,,5,79,17162,185,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.6,0.0,0.0,2.0,1.7,1.0,0.2,0.0,0.0,47,0.0,0.0,1.0,0.0,True
255,9,,0.0,2880,22,32.2,343353,2902,73.0,0.0,40125.0,0,,,66,100,13916,1852,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,239.6,1.0,13.5,0.0,0.0,19.0,12.6,2.0,3.9,8,0.0,0.0,0.0,1.0,False
256,38,2716.0,0.5,1,76,2.5,14033,46,188.0,3.0,41068.0,6330,307.0,,106,100,19616,55,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,84.1,0.0,0.0,2.0,0.8,3.0,6.2,0.0,0.0,29,0.0,0.0,1.0,0.0,False
257,22,5553.0,0.8571428571428571,4320,12,9.7,54642,23,209.0,0.0,41828.0,211,388.0,,152,100,12408,92,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,474.3,1.0,0.7,7.0,14.3,2.0,0.9,5.0,7.1,3,1.0,0.0,0.0,0.0,False
258,16,,0.45021645021645024,5,13,5.0,56137,46,120.0,4.0,41101.0,1588,187.0,,69,93,3013,463,0,0,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,60.0,0.0,0.0,1.0,1.8,3.0,5.5,0.0,0.0,29,1.0,0.0,0.0,0.0,False
259,1,,0.47342995169082125,1,56,1.2,3026,6,0.0,1.0,43182.0,854,6.0,0.03,6,75,3285,55,19,18.7,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,6.3,0.0,0.0,0.0,0.0,16,0.0,1.0,0.0,0.0,False
260,1,,0.543661971830986,7200,5,10.5,74710,7208,1.0,1.0,43252.0,0,6.0,,5,100,3140,556,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.7,0.0,0.0,2.0,1.1,4.0,61.5,0.0,0.0,4,1.0,0.0,0.0,0.0,True
261,16,,0.7857142857142857,2,32,1.2,3172,23,2.0,5.0,44172.0,169,7.0,0.03,6,96,3351,54,1,6.5,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.6,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,122,0.0,1.0,0.0,0.0,False
262,16,,0.7857142857142857,2,32,1.1,2725,23,2.0,5.0,44178.0,904,7.0,0.03,6,96,3363,54,1,6.2,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.6,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,122,0.0,1.0,0.0,0.0,False
263,26,2716.0,0.5,1,29,1.7,6487,33,240.0,4.0,43880.0,6327,350.0,,78,100,3658,185,0,0,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,59.4,0.0,0.0,1.0,0.4,1.0,0.3,0.0,0.0,60,0.0,1.0,0.0,0.0,False
264,0,,0.44924406047516197,21,37,3.6,33494,11,0.0,2.0,47079.0,861,0.0,0.4,,75,7270,185,0,7.8,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,393,0.0,0.0,1.0,0.0,True
265,9,,0.0,1440,26,69.9,466976,49,91.0,8.0,43748.0,929,,2.63,147,92,4334,185,0,10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,391.9,0.0,0.0,14.0,2.9,27.0,9.8,3.0,1.5,12,0.0,0.0,0.0,1.0,False
266,2,2284.0,0.5743589743589743,6,45,2.9,19007,5,8.0,1.0,46692.0,2230,59.0,0.22,50,95,5773,370,0,6.6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,52.8,0.0,0.0,33.0,43.4,0.0,0.0,0.0,0.0,37,0.0,0.0,1.0,0.0,False
267,24,74710.0,0.543661971830986,7200,11,12.3,100672,7209,88.0,1.0,44683.0,0,,,106,100,5905,928,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,150.7,1.0,0.6,1.0,0.4,13.0,30.6,1.0,0.6,9,0.0,0.0,0.0,1.0,True
268,20,332433.0,0.0,1440,3,56.5,298338,1440,478.0,8.0,47974.0,747,,,212,100,19693,644,0,0,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,290.4,0.0,0.0,6.0,1.3,26.0,9.1,1.0,0.7,22,0.0,0.0,0.0,1.0,False
269,538570,29976.0,0.65,538560,18,14.5,67709,538571,102.0,1.0,49289.0,13,135.0,1.2,22,100,11941,552,0,0,113,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,679.8,0.0,0.0,0.0,0.0,7.0,1.9,5.0,5.2,15,1.0,0.0,0.0,0.0,False
270,20,,0.5,1,14,2.3,10493,2,24.0,3.0,47287.0,1224,67.0,,40,100,5020,196,5,9.4,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.6,0.0,0.0,9.0,15.1,2.0,1.0,0.0,0.0,7,0.0,0.0,1.0,0.0,False
271,46,18182.0,0.26582278481012656,6,3,8.1,129127,17,824.0,2.0,42080.0,4838,,,196,100,19666,185,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,328.6,1.0,0.6,0.0,0.0,5.0,1.0,4.0,3.2,22,0.0,0.0,0.0,1.0,True
272,64,18182.0,0.26582278481012656,8,37,5.3,53220,36,942.0,2.0,50272.0,4803,1208.0,,183,94,6072,184,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,306.4,1.0,0.6,0.0,0.0,5.0,1.4,2.0,1.4,16,1.0,0.0,0.0,0.0,False
273,1449,27155.0,0.686084142394822,1440,54,8.9,190757,1450,83.0,1.0,38729.0,0,,,55,100,6087,372,0,0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,23.3,0.0,0.0,2.0,1.7,11.0,5.2,0.0,0.0,3,0.0,0.0,0.0,1.0,False
274,27,,0.0,2880,22,4.5,21250,2881,17.0,1.0,48712.0,347,62.0,0.38,46,100,4429,423,0,45.4,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,29.7,0.0,0.0,7.0,9.1,5.0,10.3,0.0,0.0,32,0.0,0.0,1.0,0.0,True
275,37,17336.0,0.26582278481012656,15,15,3.4,22614,55,968.0,1.0,51739.0,70,1181.0,,136,100,4802,202,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,114.1,1.0,0.8,1.0,0.0,5.0,5.5,1.0,0.8,6,0.0,0.0,1.0,0.0,False
276,0,,1.0,8,5,5.3,72487,3,0.0,0.0,51850.0,1706,4.0,,,33,5016,36,0,89.8,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,True
277,4329,7803.0,0.5,538560,29,5.7,43709,4332,151.0,6.0,52282.0,355,139.0,,252,100,3380,22,0,0,1119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,168.7,1.0,0.4,0.0,0.0,11.0,1.3,1.0,0.4,5,0.0,0.0,1.0,0.0,False
278,1442,9101.0,0.686084142394822,1440,52,3.7,25670,1453,100.0,1.0,46499.0,1139,113.0,0.3,67,100,19306,337,2,3.7,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.8,0.0,0.0,2.0,2.5,13.0,15.4,0.0,0.0,15,0.0,0.0,1.0,0.0,False
